,index,Region,Car CPI
1564,5/1/2019,"San Francisco-Oakland-Hayward, CA",93.188
1565,6/1/2019,"San Francisco-Oakland-Hayward, CA",95.053
1566,7/1/2019,"San Francisco-Oakland-Hayward, CA",95.053
1567,8/1/2019,"San Francisco-Oakland-Hayward, CA",96.228
1568,9/1/2019,"San Francisco-Oakland-Hayward, CA",96.228
1569,10/1/2019,"San Francisco-Oakland-Hayward, CA",95.983
1570,11/1/2019,"San Francisco-Oakland-Hayward, CA",95.983
1571,12/1/2019,"San Francisco-Oakland-Hayward, CA",94.248
1572,1/1/2020,"San Francisco-Oakland-Hayward, CA",94.248
1573,2/1/2020,"San Francisco-Oakland-Hayward, CA",94.584
1574,3/1/2020,"San Francisco-Oakland-Hayward, CA",94.584
1575,4/1/2020,"San Francisco-Oakland-Hayward, CA",93.022
1576,5/1/2020,"San Francisco-Oakland-Hayward, CA",93.022
1577,6/1/2020,"San Francisco-Oakland-Hayward, CA",92.706
1578,7/1/2020,"San Francisco-Oakland-Hayward, CA",92.706
1579,8/1/2020,"San Francisco-Oakland-Hayward, CA",93.619
1580,9/1/2020,"San Francisco-Oakland-Hayward, CA",93.619
1581,10/1/2020,"San Francisco-Oakland-Hayward, CA",93.468
1582,11/1/2020,"San Francisco-Oakland-Hayward, CA",93.468
1583,12/1/2020,"San Francisco-Oakland-Hayward, CA",99.226
1584,1/1/2021,"San Francisco-Oakland-Hayward, CA",99.226
1585,2/1/2021,"San Francisco-Oakland-Hayward, CA",97.889
1586,3/1/2021,"San Francisco-Oakland-Hayward, CA",97.889
1587,4/1/2021,"San Francisco-Oakland-Hayward, CA",97.889
1588,5/1/2021,"San Francisco-Oakland-Hayward, CA",97.889
1589,6/1/2021,"San Francisco-Oakland-Hayward, CA",97.889
1590,7/1/2021,"San Francisco-Oakland-Hayward, CA",97.889
1591,8/1/2021,"San Francisco-Oakland-Hayward, CA",105.621
1592,9/1/2021,"San Francisco-Oakland-Hayward, CA",105.621
1593,10/1/2021,"San Francisco-Oakland-Hayward, CA",105.032
1594,11/1/2021,"San Francisco-Oakland-Hayward, CA",105.032
1595,12/1/2021,"San Francisco-Oakland-Hayward, CA",115.888
1596,1/1/2022,"San Francisco-Oakland-Hayward, CA",115.888
1597,2/1/2022,"San Francisco-Oakland-Hayward, CA",115.888
1598,3/1/2022,"San Francisco-Oakland-Hayward, CA",115.888
1599,4/1/2022,"San Francisco-Oakland-Hayward, CA",117.73
1600,5/1/2022,"San Francisco-Oakland-Hayward, CA",117.73
1601,6/1/2022,"San Francisco-Oakland-Hayward, CA",120.244
1602,7/1/2022,"San Francisco-Oakland-Hayward, CA",120.244
1603,8/1/2022,"San Francisco-Oakland-Hayward, CA",121.083
1604,9/1/2022,"San Francisco-Oakland-Hayward, CA",121.083
1605,10/1/2022,"San Francisco-Oakland-Hayward, CA",120.852
1606,11/1/2022,"San Francisco-Oakland-Hayward, CA",120.852
1607,12/1/2022,"San Francisco-Oakland-Hayward, CA",119.184
1608,1/1/2023,"San Francisco-Oakland-Hayward, CA",119.184
1609,2/1/2023,"San Francisco-Oakland-Hayward, CA",119.154
1610,3/1/2023,"San Francisco-Oakland-Hayward, CA",119.154
1611,4/1/2023,"San Francisco-Oakland-Hayward, CA",121.996
1612,5/1/2023,"San Francisco-Oakland-Hayward, CA",121.996
1613,6/1/2023,"San Francisco-Oakland-Hayward, CA",123.382
1614,7/1/2023,"San Francisco-Oakland-Hayward, CA",123.382
1615,8/1/2023,"San Francisco-Oakland-Hayward, CA",121.463
1616,9/1/2023,"San Francisco-Oakland-Hayward, CA",121.463
1617,10/1/2023,"San Francisco-Oakland-Hayward, CA",117.888
1618,11/1/2023,"San Francisco-Oakland-Hayward, CA",117.888
1619,12/1/2023,"San Francisco-Oakland-Hayward, CA",115.797
1620,1/1/2024,"San Francisco-Oakland-Hayward, CA",115.797
1621,2/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1622,3/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1623,4/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1624,5/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1625,6/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1626,7/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1627,8/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1628,9/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1629,10/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1630,11/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1631,12/1/2024,"San Francisco-Oakland-Hayward, CA",118.298
1632,1/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1633,2/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1634,3/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1635,4/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1636,5/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1637,6/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1638,7/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1639,8/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1640,9/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1641,10/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1642,11/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1643,12/1/2017,Seattle-Tacoma-Bellevue WA,98.683
1644,1/1/2018,Seattle-Tacoma-Bellevue WA,98.683
1645,2/1/2018,Seattle-Tacoma-Bellevue WA,99.223
1646,3/1/2018,Seattle-Tacoma-Bellevue WA,99.223
1647,4/1/2018,Seattle-Tacoma-Bellevue WA,99.587
1648,5/1/2018,Seattle-Tacoma-Bellevue WA,99.587
1649,6/1/2018,Seattle-Tacoma-Bellevue WA,103.863
1650,7/1/2018,Seattle-Tacoma-Bellevue WA,103.863
1651,8/1/2018,Seattle-Tacoma-Bellevue WA,99.707
1652,9/1/2018,Seattle-Tacoma-Bellevue WA,99.707
1653,10/1/2018,Seattle-Tacoma-Bellevue WA,100.097
1654,11/1/2018,Seattle-Tacoma-Bellevue WA,100.097
1655,12/1/2018,Seattle-Tacoma-Bellevue WA,100.934
1656,1/1/2019,Seattle-Tacoma-Bellevue WA,100.934
1657,2/1/2019,Seattle-Tacoma-Bellevue WA,100.148
1658,3/1/2019,Seattle-Tacoma-Bellevue WA,100.148
1659,4/1/2019,Seattle-Tacoma-Bellevue WA,98.488
1660,5/1/2019,Seattle-Tacoma-Bellevue WA,98.488
1661,6/1/2019,Seattle-Tacoma-Bellevue WA,98.852
1662,7/1/2019,Seattle-Tacoma-Bellevue WA,98.852
1663,8/1/2019,Seattle-Tacoma-Bellevue WA,98.792
1664,9/1/2019,Seattle-Tacoma-Bellevue WA,98.792
1665,10/1/2019,Seattle-Tacoma-Bellevue WA,97.577
1666,11/1/2019,Seattle-Tacoma-Bellevue WA,97.577
1667,12/1/2019,Seattle-Tacoma-Bellevue WA,97.803
1668,1/1/2020,Seattle-Tacoma-Bellevue WA,97.803
1669,2/1/2020,Seattle-Tacoma-Bellevue WA,100.091
1670,3/1/2020,Seattle-Tacoma-Bellevue WA,100.091
1671,4/1/2020,Seattle-Tacoma-Bellevue WA,100.091
1672,5/1/2020,Seattle-Tacoma-Bellevue WA,100.091
1673,6/1/2020,Seattle-Tacoma-Bellevue WA,97.548
1674,7/1/2020,Seattle-Tacoma-Bellevue WA,97.548
1675,8/1/2020,Seattle-Tacoma-Bellevue WA,101.211
1676,9/1/2020,Seattle-Tacoma-Bellevue WA,101.211
1677,10/1/2020,Seattle-Tacoma-Bellevue WA,101.05
1678,11/1/2020,Seattle-Tacoma-Bellevue WA,101.05
1679,12/1/2020,Seattle-Tacoma-Bellevue WA,100.81
1680,1/1/2021,Seattle-Tacoma-Bellevue WA,100.81
1681,2/1/2021,Seattle-Tacoma-Bellevue WA,99.898
1682,3/1/2021,Seattle-Tacoma-Bellevue WA,99.898
1683,4/1/2021,Seattle-Tacoma-Bellevue WA,105.522
1684,5/1/2021,Seattle-Tacoma-Bellevue WA,105.522
1685,6/1/2021,Seattle-Tacoma-Bellevue WA,118.1
1686,7/1/2021,Seattle-Tacoma-Bellevue WA,118.1
1687,8/1/2021,Seattle-Tacoma-Bellevue WA,117.583
1688,9/1/2021,Seattle-Tacoma-Bellevue WA,117.583
1689,10/1/2021,Seattle-Tacoma-Bellevue WA,122.162
1690,11/1/2021,Seattle-Tacoma-Bellevue WA,122.162
1691,12/1/2021,Seattle-Tacoma-Bellevue WA,123.801
1692,1/1/2022,Seattle-Tacoma-Bellevue WA,123.801
1693,2/1/2022,Seattle-Tacoma-Bellevue WA,125.576
1694,3/1/2022,Seattle-Tacoma-Bellevue WA,125.576
1695,4/1/2022,Seattle-Tacoma-Bellevue WA,125.939
1696,5/1/2022,Seattle-Tacoma-Bellevue WA,125.939
1697,6/1/2022,Seattle-Tacoma-Bellevue WA,127.216
1698,7/1/2022,Seattle-Tacoma-Bellevue WA,127.216
1699,8/1/2022,Seattle-Tacoma-Bellevue WA,127.788
1700,9/1/2022,Seattle-Tacoma-Bellevue WA,127.788
1701,10/1/2022,Seattle-Tacoma-Bellevue WA,126.833
1702,11/1/2022,Seattle-Tacoma-Bellevue WA,126.833
1703,12/1/2022,Seattle-Tacoma-Bellevue WA,124.161
1704,1/1/2023,Seattle-Tacoma-Bellevue WA,124.161
1705,2/1/2023,Seattle-Tacoma-Bellevue WA,124.409
1706,3/1/2023,Seattle-Tacoma-Bellevue WA,124.409
1707,4/1/2023,Seattle-Tacoma-Bellevue WA,126.648
1708,5/1/2023,Seattle-Tacoma-Bellevue WA,126.648
1709,6/1/2023,Seattle-Tacoma-Bellevue WA,128.069
1710,7/1/2023,Seattle-Tacoma-Bellevue WA,128.069
1711,8/1/2023,Seattle-Tacoma-Bellevue WA,127.657
1712,9/1/2023,Seattle-Tacoma-Bellevue WA,127.657
1713,10/1/2023,Seattle-Tacoma-Bellevue WA,125.067
1714,11/1/2023,Seattle-Tacoma-Bellevue WA,125.067
1715,12/1/2023,Seattle-Tacoma-Bellevue WA,124.792
1716,1/1/2024,Seattle-Tacoma-Bellevue WA,124.792
1717,2/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1718,3/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1719,4/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1720,5/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1721,6/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1722,7/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1723,8/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1724,9/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1725,10/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1726,11/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1727,12/1/2024,Seattle-Tacoma-Bellevue WA,124.062
1728,1/1/2017,"St. Louis, MO-IL",90.262
1729,2/1/2017,"St. Louis, MO-IL",90.262
1730,3/1/2017,"St. Louis, MO-IL",90.262
1731,4/1/2017,"St. Louis, MO-IL",90.262
1732,5/1/2017,"St. Louis, MO-IL",90.262
1733,6/1/2017,"St. Louis, MO-IL",90.262
1734,7/1/2017,"St. Louis, MO-IL",90.262
1735,8/1/2017,"St. Louis, MO-IL",90.262
1736,9/1/2017,"St. Louis, MO-IL",90.262
1737,10/1/2017,"St. Louis, MO-IL",90.262
1738,11/1/2017,"St. Louis, MO-IL",90.262
1739,12/1/2017,"St. Louis, MO-IL",90.262
1740,1/1/2018,"St. Louis, MO-IL",90.262
1741,2/1/2018,"St. Louis, MO-IL",92.163
1742,3/1/2018,"St. Louis, MO-IL",92.163
1743,4/1/2018,"St. Louis, MO-IL",92.823
1744,5/1/2018,"St. Louis, MO-IL",92.823
1745,6/1/2018,"St. Louis, MO-IL",94.309
1746,7/1/2018,"St. Louis, MO-IL",94.309
1747,8/1/2018,"St. Louis, MO-IL",93.114
1748,9/1/2018,"St. Louis, MO-IL",93.114
1749,10/1/2018,"St. Louis, MO-IL",91.74
1750,11/1/2018,"St. Louis, MO-IL",91.74
1751,12/1/2018,"St. Louis, MO-IL",91.726
1752,1/1/2019,"St. Louis, MO-IL",91.726
1753,2/1/2019,"St. Louis, MO-IL",92.036
1754,3/1/2019,"St. Louis, MO-IL",92.036
1755,4/1/2019,"St. Louis, MO-IL",93.087
1756,5/1/2019,"St. Louis, MO-IL",93.087
1757,6/1/2019,"St. Louis, MO-IL",93.604
1758,7/1/2019,"St. Louis, MO-IL",93.604
1759,8/1/2019,"St. Louis, MO-IL",93.513
1760,9/1/2019,"St. Louis, MO-IL",93.513
1761,10/1/2019,"St. Louis, MO-IL",93.141
1762,11/1/2019,"St. Louis, MO-IL",93.141
1763,12/1/2019,"St. Louis, MO-IL",92.279
1764,1/1/2020,"St. Louis, MO-IL",92.279
1765,2/1/2020,"St. Louis, MO-IL",90.738
1766,3/1/2020,"St. Louis, MO-IL",90.738
1767,4/1/2020,"St. Louis, MO-IL",91.069
1768,5/1/2020,"St. Louis, MO-IL",91.069
1769,6/1/2020,"St. Louis, MO-IL",91.295
1770,7/1/2020,"St. Louis, MO-IL",91.295
1771,8/1/2020,"St. Louis, MO-IL",94.438
1772,9/1/2020,"St. Louis, MO-IL",94.438
1773,10/1/2020,"St. Louis, MO-IL",95.578
1774,11/1/2020,"St. Louis, MO-IL",95.578
1775,12/1/2020,"St. Louis, MO-IL",96.331
1776,1/1/2021,"St. Louis, MO-IL",96.331
1777,2/1/2021,"St. Louis, MO-IL",96.793
1778,3/1/2021,"St. Louis, MO-IL",96.793
1779,4/1/2021,"St. Louis, MO-IL",103.373
1780,5/1/2021,"St. Louis, MO-IL",103.373
1781,6/1/2021,"St. Louis, MO-IL",111.286
1782,7/1/2021,"St. Louis, MO-IL",111.286
1783,8/1/2021,"St. Louis, MO-IL",113.093
1784,9/1/2021,"St. Louis, MO-IL",113.093
1785,10/1/2021,"St. Louis, MO-IL",111.691
1786,11/1/2021,"St. Louis, MO-IL",111.691
1787,12/1/2021,"St. Louis, MO-IL",115.733
1788,1/1/2022,"St. Louis, MO-IL",115.733
1789,2/1/2022,"St. Louis, MO-IL",119.059
1790,3/1/2022,"St. Louis, MO-IL",119.059
1791,4/1/2022,"St. Louis, MO-IL",119.282
1792,5/1/2022,"St. Louis, MO-IL",119.282
1793,6/1/2022,"St. Louis, MO-IL",122.293
1794,7/1/2022,"St. Louis, MO-IL",122.293
1795,8/1/2022,"St. Louis, MO-IL",122.463
1796,9/1/2022,"St. Louis, MO-IL",122.463
1797,10/1/2022,"St. Louis, MO-IL",120.529
1798,11/1/2022,"St. Louis, MO-IL",120.529
1799,12/1/2022,"St. Louis, MO-IL",119.102
1800,1/1/2023,"St. Louis, MO-IL",119.102
1801,2/1/2023,"St. Louis, MO-IL",118.538
1802,3/1/2023,"St. Louis, MO-IL",118.538
1803,4/1/2023,"St. Louis, MO-IL",120.715
1804,5/1/2023,"St. Louis, MO-IL",120.715
1805,6/1/2023,"St. Louis, MO-IL",122.653
1806,7/1/2023,"St. Louis, MO-IL",122.653
1807,8/1/2023,"St. Louis, MO-IL",122.017
1808,9/1/2023,"St. Louis, MO-IL",122.017
1809,10/1/2023,"St. Louis, MO-IL",119.824
1810,11/1/2023,"St. Louis, MO-IL",119.824
1811,12/1/2023,"St. Louis, MO-IL",119.059
1812,1/1/2024,"St. Louis, MO-IL",119.059
1813,2/1/2024,"St. Louis, MO-IL",118.107
1814,3/1/2024,"St. Louis, MO-IL",118.107
1815,4/1/2024,"St. Louis, MO-IL",118.107
1816,5/1/2024,"St. Louis, MO-IL",118.107
1817,6/1/2024,"St. Louis, MO-IL",118.107
1818,7/1/2024,"St. Louis, MO-IL",118.107
1819,8/1/2024,"St. Louis, MO-IL",118.107
1820,9/1/2024,"St. Louis, MO-IL",118.107
1821,10/1/2024,"St. Louis, MO-IL",118.107
1822,11/1/2024,"St. Louis, MO-IL",118.107
1823,12/1/2024,"St. Louis, MO-IL",118.107
1824,1/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1825,2/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1826,3/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1827,4/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1828,5/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1829,6/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1830,7/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1831,8/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1832,9/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1833,10/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1834,11/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1835,12/1/2017,"Tampa-St. Petersburg-Clearwater, FL",107.044
1836,1/1/2018,"Tampa-St. Petersburg-Clearwater, FL",106.389
1837,2/1/2018,"Tampa-St. Petersburg-Clearwater, FL",106.389
1838,3/1/2018,"Tampa-St. Petersburg-Clearwater, FL",107.638
1839,4/1/2018,"Tampa-St. Petersburg-Clearwater, FL",107.638
1840,5/1/2018,"Tampa-St. Petersburg-Clearwater, FL",109.46
1841,6/1/2018,"Tampa-St. Petersburg-Clearwater, FL",109.46
1842,7/1/2018,"Tampa-St. Petersburg-Clearwater, FL",109.11
1843,8/1/2018,"Tampa-St. Petersburg-Clearwater, FL",109.11
1844,9/1/2018,"Tampa-St. Petersburg-Clearwater, FL",106.163
1845,10/1/2018,"Tampa-St. Petersburg-Clearwater, FL",106.163
1846,11/1/2018,"Tampa-St. Petersburg-Clearwater, FL",106.764
1847,12/1/2018,"Tampa-St. Petersburg-Clearwater, FL",106.764
1848,1/1/2019,"Tampa-St. Petersburg-Clearwater, FL",101.072
1849,2/1/2019,"Tampa-St. Petersburg-Clearwater, FL",101.072
1850,3/1/2019,"Tampa-St. Petersburg-Clearwater, FL",111.339
1851,4/1/2019,"Tampa-St. Petersburg-Clearwater, FL",111.339
1852,5/1/2019,"Tampa-St. Petersburg-Clearwater, FL",108.612
1853,6/1/2019,"Tampa-St. Petersburg-Clearwater, FL",108.612
1854,7/1/2019,"Tampa-St. Petersburg-Clearwater, FL",108.724
1855,8/1/2019,"Tampa-St. Petersburg-Clearwater, FL",108.724
1856,9/1/2019,"Tampa-St. Petersburg-Clearwater, FL",108.226
1857,10/1/2019,"Tampa-St. Petersburg-Clearwater, FL",108.226
1858,11/1/2019,"Tampa-St. Petersburg-Clearwater, FL",107.313
1859,12/1/2019,"Tampa-St. Petersburg-Clearwater, FL",107.313
1860,1/1/2020,"Tampa-St. Petersburg-Clearwater, FL",109.169
1861,2/1/2020,"Tampa-St. Petersburg-Clearwater, FL",109.169
1862,3/1/2020,"Tampa-St. Petersburg-Clearwater, FL",110.188
1863,4/1/2020,"Tampa-St. Petersburg-Clearwater, FL",110.188
1864,5/1/2020,"Tampa-St. Petersburg-Clearwater, FL",109.457
1865,6/1/2020,"Tampa-St. Petersburg-Clearwater, FL",109.457
1866,7/1/2020,"Tampa-St. Petersburg-Clearwater, FL",107.104
1867,8/1/2020,"Tampa-St. Petersburg-Clearwater, FL",107.104
1868,9/1/2020,"Tampa-St. Petersburg-Clearwater, FL",109.112
1869,10/1/2020,"Tampa-St. Petersburg-Clearwater, FL",109.112
1870,11/1/2020,"Tampa-St. Petersburg-Clearwater, FL",113.283
1871,12/1/2020,"Tampa-St. Petersburg-Clearwater, FL",113.283
1872,1/1/2021,"Tampa-St. Petersburg-Clearwater, FL",111.326
1873,2/1/2021,"Tampa-St. Petersburg-Clearwater, FL",111.326
1874,3/1/2021,"Tampa-St. Petersburg-Clearwater, FL",114.81
1875,4/1/2021,"Tampa-St. Petersburg-Clearwater, FL",114.81
1876,5/1/2021,"Tampa-St. Petersburg-Clearwater, FL",119.677
1877,6/1/2021,"Tampa-St. Petersburg-Clearwater, FL",119.677
1878,7/1/2021,"Tampa-St. Petersburg-Clearwater, FL",124.301
1879,8/1/2021,"Tampa-St. Petersburg-Clearwater, FL",124.301
1880,9/1/2021,"Tampa-St. Petersburg-Clearwater, FL",126.716
1881,10/1/2021,"Tampa-St. Petersburg-Clearwater, FL",126.716
1882,11/1/2021,"Tampa-St. Petersburg-Clearwater, FL",131.648
1883,12/1/2021,"Tampa-St. Petersburg-Clearwater, FL",131.648
1884,1/1/2022,"Tampa-St. Petersburg-Clearwater, FL",135.312
1885,2/1/2022,"Tampa-St. Petersburg-Clearwater, FL",135.312
1886,3/1/2022,"Tampa-St. Petersburg-Clearwater, FL",135.01
1887,4/1/2022,"Tampa-St. Petersburg-Clearwater, FL",135.01
1888,5/1/2022,"Tampa-St. Petersburg-Clearwater, FL",136.728
1889,6/1/2022,"Tampa-St. Petersburg-Clearwater, FL",136.728
1890,7/1/2022,"Tampa-St. Petersburg-Clearwater, FL",139.257
1891,8/1/2022,"Tampa-St. Petersburg-Clearwater, FL",139.257
1892,9/1/2022,"Tampa-St. Petersburg-Clearwater, FL",138.188
1893,10/1/2022,"Tampa-St. Petersburg-Clearwater, FL",138.188
1894,11/1/2022,"Tampa-St. Petersburg-Clearwater, FL",137.564
1895,12/1/2022,"Tampa-St. Petersburg-Clearwater, FL",137.564
1896,1/1/2023,"Tampa-St. Petersburg-Clearwater, FL",136.906
1897,2/1/2023,"Tampa-St. Petersburg-Clearwater, FL",136.906
1898,3/1/2023,"Tampa-St. Petersburg-Clearwater, FL",137.574
1899,4/1/2023,"Tampa-St. Petersburg-Clearwater, FL",137.574
1900,5/1/2023,"Tampa-St. Petersburg-Clearwater, FL",140.5
1901,6/1/2023,"Tampa-St. Petersburg-Clearwater, FL",140.5
1902,7/1/2023,"Tampa-St. Petersburg-Clearwater, FL",140.625
1903,8/1/2023,"Tampa-St. Petersburg-Clearwater, FL",140.625
1904,9/1/2023,"Tampa-St. Petersburg-Clearwater, FL",137.705
1905,10/1/2023,"Tampa-St. Petersburg-Clearwater, FL",137.705
1906,11/1/2023,"Tampa-St. Petersburg-Clearwater, FL",137.714
1907,12/1/2023,"Tampa-St. Petersburg-Clearwater, FL",137.714
1908,1/1/2024,"Tampa-St. Petersburg-Clearwater, FL",135.145
1909,2/1/2024,"Tampa-St. Petersburg-Clearwater, FL",135.145
1910,3/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1911,4/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1912,5/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1913,6/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1914,7/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1915,8/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1916,9/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1917,10/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1918,11/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1919,12/1/2024,"Tampa-St. Petersburg-Clearwater, FL",138.586
1920,1/1/2017,Urban Alaska,108.142
1921,2/1/2017,Urban Alaska,108.142
1922,3/1/2017,Urban Alaska,108.142
1923,4/1/2017,Urban Alaska,108.142
1924,5/1/2017,Urban Alaska,108.142
1925,6/1/2017,Urban Alaska,108.142
1926,7/1/2017,Urban Alaska,108.142
1927,8/1/2017,Urban Alaska,108.142
1928,9/1/2017,Urban Alaska,108.142
1929,10/1/2017,Urban Alaska,108.142
1930,11/1/2017,Urban Alaska,108.142
1931,12/1/2017,Urban Alaska,108.142
1932,1/1/2018,Urban Alaska,108.142
1933,2/1/2018,Urban Alaska,108.142
1934,3/1/2018,Urban Alaska,108.142
1935,4/1/2018,Urban Alaska,109.461
1936,5/1/2018,Urban Alaska,109.461
1937,6/1/2018,Urban Alaska,110.457
1938,7/1/2018,Urban Alaska,110.457
1939,8/1/2018,Urban Alaska,110.457
1940,9/1/2018,Urban Alaska,110.457
1941,10/1/2018,Urban Alaska,109.524
1942,11/1/2018,Urban Alaska,109.524
1943,12/1/2018,Urban Alaska,109.524
1944,1/1/2019,Urban Alaska,109.524
1945,2/1/2019,Urban Alaska,112.712
1946,3/1/2019,Urban Alaska,112.712
1947,4/1/2019,Urban Alaska,110.425
1948,5/1/2019,Urban Alaska,110.425
1949,6/1/2019,Urban Alaska,112.246
1950,7/1/2019,Urban Alaska,112.246
1951,8/1/2019,Urban Alaska,112.246
1952,9/1/2019,Urban Alaska,112.246
1953,10/1/2019,Urban Alaska,112.246
1954,11/1/2019,Urban Alaska,112.246
1955,12/1/2019,Urban Alaska,109.313
1956,1/1/2020,Urban Alaska,109.313
1957,2/1/2020,Urban Alaska,109.313
1958,3/1/2020,Urban Alaska,109.313
1959,4/1/2020,Urban Alaska,107.221
1960,5/1/2020,Urban Alaska,107.221
1961,6/1/2020,Urban Alaska,107.221
1962,7/1/2020,Urban Alaska,107.221
1963,8/1/2020,Urban Alaska,107.221
1964,9/1/2020,Urban Alaska,107.221
1965,10/1/2020,Urban Alaska,113.833
1966,11/1/2020,Urban Alaska,113.833
1967,12/1/2020,Urban Alaska,111.627
1968,1/1/2021,Urban Alaska,111.627
1969,2/1/2021,Urban Alaska,116.517
1970,3/1/2021,Urban Alaska,116.517
1971,4/1/2021,Urban Alaska,121.453
1972,5/1/2021,Urban Alaska,121.453
1973,6/1/2021,Urban Alaska,121.453
1974,7/1/2021,Urban Alaska,121.453
1975,8/1/2021,Urban Alaska,121.453
1976,9/1/2021,Urban Alaska,121.453
1977,10/1/2021,Urban Alaska,129.306
1978,11/1/2021,Urban Alaska,129.306
1979,12/1/2021,Urban Alaska,131.841
1980,1/1/2022,Urban Alaska,131.841
1981,2/1/2022,Urban Alaska,133.837
1982,3/1/2022,Urban Alaska,133.837
1983,4/1/2022,Urban Alaska,133.47
1984,5/1/2022,Urban Alaska,133.47
1985,6/1/2022,Urban Alaska,135.564
1986,7/1/2022,Urban Alaska,135.564
1987,8/1/2022,Urban Alaska,135.707
1988,9/1/2022,Urban Alaska,135.707
1989,10/1/2022,Urban Alaska,134.355
1990,11/1/2022,Urban Alaska,134.355
1991,12/1/2022,Urban Alaska,133.315
1992,1/1/2023,Urban Alaska,133.315
1993,2/1/2023,Urban Alaska,132.676
1994,3/1/2023,Urban Alaska,132.676
1995,4/1/2023,Urban Alaska,134.687
1996,5/1/2023,Urban Alaska,134.687
1997,6/1/2023,Urban Alaska,136.733
1998,7/1/2023,Urban Alaska,136.733
1999,8/1/2023,Urban Alaska,133.375
2000,9/1/2023,Urban Alaska,133.375
2001,10/1/2023,Urban Alaska,129.532
2002,11/1/2023,Urban Alaska,129.532
2003,12/1/2023,Urban Alaska,127.51
2004,1/1/2024,Urban Alaska,127.51
2005,2/1/2024,Urban Alaska,124.902
2006,3/1/2024,Urban Alaska,124.902
2007,4/1/2024,Urban Alaska,124.902
2008,5/1/2024,Urban Alaska,124.902
2009,6/1/2024,Urban Alaska,124.902
2010,7/1/2024,Urban Alaska,124.902
2011,8/1/2024,Urban Alaska,124.902
2012,9/1/2024,Urban Alaska,124.902
2013,10/1/2024,Urban Alaska,124.902
2014,11/1/2024,Urban Alaska,124.902
2015,12/1/2024,Urban Alaska,124.902
2016,1/1/2017,Urban Hawaii,107.927
2017,2/1/2017,Urban Hawaii,107.927
2018,3/1/2017,Urban Hawaii,107.927
2019,4/1/2017,Urban Hawaii,107.927
2020,5/1/2017,Urban Hawaii,107.927
2021,6/1/2017,Urban Hawaii,107.927
2022,7/1/2017,Urban Hawaii,107.927
2023,8/1/2017,Urban Hawaii,107.927
2024,9/1/2017,Urban Hawaii,107.927
2025,10/1/2017,Urban Hawaii,107.927
